COVID-19	NP	<unknown>
patient	NN	patient
cohorts	NNS	cohort
.	SENT	.
We	PP	we
also	RB	also
show	VBP	show
unique	JJ	unique
characteristics	NNS	characteristic
absent	JJ	absent
in	IN	in
Respiratory	JJ	respiratory
Syncytial	JJ	syncytial
Virus	NN	virus
or	CC	or
yellow	JJ	yellow
fever	NN	fever
vaccine	NN	vaccine
samples	NNS	sample
:	:	:
EBOV	NP	<unknown>
survivors	NNS	survivor
show	VBP	show
unprecedented	JJ	unprecedented
high	JJ	high
levels	NNS	level
of	IN	of
class	NN	class
switching	VBG	switch
events	NNS	event
while	IN	while
COVID-19	NP	<unknown>
repertoires	NNS	repertoire
from	IN	from
acute	JJ	acute
disease	NN	disease
appear	VBP	appear
underdeveloped	JJ	underdeveloped
.	SENT	.
Despite	IN	despite
the	DT	the
high	JJ	high
levels	NNS	level
of	IN	of
clonal	JJ	clonal
expansion	NN	expansion
in	IN	in
COVID-19	NP	<unknown>
IgG1	NP	<unknown>
repertoires	NNS	repertoire
there	EX	there
is	VBZ	be
a	DT	a
striking	JJ	striking
lack	NN	lack
of	IN	of
evidence	NN	evidence
of	IN	of
germinal	JJ	germinal
centre	NN	centre
mutation	NN	mutation
and	CC	and
selection	NN	selection
.	SENT	.
Given	VBN	give
the	DT	the
differences	NNS	difference
in	IN	in
COVID-19	NP	<unknown>
morbidity	NN	morbidity
and	CC	and
mortality	NN	mortality
with	IN	with
age	NN	age
,	,	,
it	PP	it
is	VBZ	be
also	RB	also
pertinent	JJ	pertinent
that	IN	that
we	PP	we
find	VBP	find
significant	JJ	significant
differences	NNS	difference
in	IN	in
repertoire	NN	repertoire
characteristics	NNS	characteristic
between	IN	between
young	JJ	young
and	CC	and
old	JJ	old
patients	NNS	patient
.	SENT	.
Our	PP$	our
data	NN	data
supports	VBZ	support
the	DT	the
hypothesis	NN	hypothesis
that	IN	that
a	DT	a
primary	JJ	primary
viral	JJ	viral
challenge	NN	challenge
can	MD	can
result	VB	result
in	IN	in
a	DT	a
strong	JJ	strong
but	CC	but
immature	JJ	immature
humoral	JJ	humoral
response	NN	response
where	WRB	where
failures	NNS	failure
in	IN	in
selection	NN	selection
of	IN	of
the	DT	the
repertoire	NN	repertoire
risk	NN	risk
off-target	NN	off-target
effects	NNS	effect
.	SENT	.
34747367/	CD	@card@
Chitinase	NN	<unknown>
3-like-1	JJ	<unknown>
is	VBZ	be
a	DT	a
therapeutic	JJ	therapeutic
target	NN	target
that	WDT	that
mediates	VBZ	mediate
the	DT	the
effects	NNS	effect
of	IN	of
aging	VBG	age
in	IN	in
COVID-19	NP	<unknown>
COVID-19	NP	<unknown>
is	VBZ	be
caused	VBN	cause
by	IN	by
SARS-CoV-2	NP	<unknown>
(	(	(
SC2	NP	<unknown>
)	)	)
and	CC	and
is	VBZ	be
more	RBR	more
prevalent	JJ	prevalent
and	CC	and
severe	JJ	severe
in	IN	in
elderly	JJ	elderly
and	CC	and
patients	NNS	patient
with	IN	with
comorbid	JJ	comorbid
diseases	NNS	disease
(	(	(
CM	NP	CM
)	)	)
.	SENT	.
Because	IN	because
chitinase	NN	<unknown>
3-like-1	JJ	<unknown>
(	(	(
CHI3L1	NP	<unknown>
)	)	)
is	VBZ	be
induced	VBN	induce
during	IN	during
aging	VBG	age
and	CC	and
CM	NP	CM
,	,	,
the	DT	the
relationships	NNS	relationship
between	IN	between
CHI3L1	NP	<unknown>
and	CC	and
SC2	NP	<unknown>
were	VBD	be
investigated	VBN	investigate
.	SENT	.
Here	RB	here
,	,	,
we	PP	we
demonstrate	VBP	demonstrate
that	IN	that
CHI3L1	NP	<unknown>
is	VBZ	be
a	DT	a
potent	JJ	potent
stimulator	NN	stimulator
of	IN	of
the	DT	the
SC2	NP	<unknown>
receptor	NN	receptor
angiotensin	NP	angiotensin
converting	VBG	convert
enzyme	NN	enzyme
2	CD	@card@
(	(	(
ACE2	NP	<unknown>
)	)	)
and	CC	and
viral	JJ	viral
spike	NN	spike
protein	NN	protein
priming	NN	priming
proteases	NNS	protease
(	(	(
SPP	NP	SPP
)	)	)
,	,	,
that	IN	that
ACE2	NP	<unknown>
and	CC	and
SPP	NP	SPP
are	VBP	be
induced	VBN	induce
during	IN	during
aging	VBG	age
,	,	,
and	CC	and
that	DT	that
anti-CHI3L1	NN	<unknown>
,	,	,
kasugamycin	NN	<unknown>
,	,	,
and	CC	and
inhibitors	NNS	inhibitor
of	IN	of
phosphorylation	NN	<unknown>
abrogate	VBP	abrogate
these	DT	these
ACE2-	NP	<unknown>
and	CC	and
SPP-inductive	NP	<unknown>
events	NNS	event
.	SENT	.
Human	JJ	human
studies	NNS	study
also	RB	also
demonstrate	VBP	demonstrate
that	IN	that
the	DT	the
levels	NNS	level
of	IN	of
circulating	VBG	circulate
CHI3L1	NP	<unknown>
are	VBP	be
increased	VBN	increase
in	IN	in
the	DT	the
elderly	JJ	elderly
and	CC	and
patients	NNS	patient
with	IN	with
CM	NP	CM
,	,	,
where	WRB	where
they	PP	they
correlate	VBP	correlate
with	IN	with
COVID-19	NP	<unknown>
severity	NN	severity
.	SENT	.
These	DT	these
studies	NNS	study
demonstrate	VBP	demonstrate
that	IN	that
CHI3L1	NP	<unknown>
is	VBZ	be
a	DT	a
potent	JJ	potent
stimulator	NN	stimulator
of	IN	of
ACE2	NP	<unknown>
and	CC	and
SPP	NP	SPP
,	,	,
that	IN	that
this	DT	this
induction	NN	induction
is	VBZ	be
a	DT	a
major	JJ	major
mechanism	NN	mechanism
contributing	VBG	contribute
to	TO	to
the	DT	the
effects	NNS	effect
of	IN	of
aging	VBG	age
during	IN	during
SC2	NP	<unknown>
infection	NN	infection
,	,	,
and	CC	and
that	IN	that
CHI3L1	NP	<unknown>
co-opts	VBZ	co-opt
the	DT	the
CHI3L1	JJ	<unknown>
axis	NN	axis
to	TO	to
augment	VB	augment
SC2	NP	<unknown>
infection	NN	infection
.	SENT	.
CHI3L1	NP	<unknown>
plays	VBZ	play
a	DT	a
critical	JJ	critical
role	NN	role
in	IN	in
the	DT	the
pathogenesis	NN	pathogenesis
of	IN	of
and	CC	and
is	VBZ	be
an	DT	an
attractive	JJ	attractive
therapeutic	JJ	therapeutic
target	NN	target
in	IN	in
COVID-19	NP	<unknown>
.	SENT	.
33793460/	CD	@card@
Interim	JJ	interim
Estimates	NNS	estimate
of	IN	of
Vaccine	NN	vaccine
Effectiveness	NN	effectiveness
of	IN	of
BNT162b2	NP	<unknown>
and	CC	and
mRNA-1273	NP	mRNA@card@
COVID-19	NP	<unknown>
Vaccines	NNS	vaccine
in	IN	in
Preventing	VBG	prevent
SARS-CoV-2	JJ	<unknown>
Infection	NN	infection
Among	IN	among
Health	NP	Health
Care	NP	Care
Personnel	NP	Personnel
,	,	,
First	NP	First
Responders	NNS	responder
,	,	,
and	CC	and
Other	JJ	other
Essential	JJ	essential
and	CC	and
Frontline	NP	Frontline
Workers	NPS	Workers
:	:	:
Eight	CD	eight
U.S.	NP	U.S.
Locations	NNS	location
,	,	,
December	NP	December
2020-March	JJ	<unknown>
2021	CD	@card@
35358722/	CD	@card@
Role	NN	role
of	IN	of
procalcitonin	NN	procalcitonin
as	IN	as
a	DT	a
predictor	NN	predictor
of	IN	of
clinical	JJ	clinical
outcomes	NNS	outcome
in	IN	in
hospitalized	VBN	hospitalize
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
In	IN	in
this	DT	this
study	NN	study
,	,	,
we	PP	we
aimed	VBD	aim
to	TO	to
determine	VB	determine
the	DT	the
correlation	NN	correlation
between	IN	between
procalcitonin	NP	<unknown>
(	(	(
PCT	NP	PCT
)	)	)
levels	NNS	level
and	CC	and
clinical	JJ	clinical
outcomes	NNS	outcome
including	VBG	include
in-hospital	JJ	in-hospital
mortality	NN	mortality
,	,	,
ICU	NP	ICU
length	NN	length
of	IN	of
stay	NN	stay
,	,	,
and	CC	and
hospital	NN	hospital
length	NN	length
of	IN	of
stay	NN	stay
in	IN	in
patients	NNS	patient
hospitalized	VBN	hospitalize
with	IN	with
COVID-19	NP	<unknown>
.	SENT	.
Clinical	JJ	clinical
,	,	,
laboratory	NN	laboratory
,	,	,
and	CC	and
demographic	JJ	demographic
data	NNS	datum
of	IN	of
223	CD	@card@
patients	NNS	patient
who	WP	who
met	VBD	meet
inclusion	NN	inclusion
criteria	NNS	criterion
were	VBD	be
analyzed	VBN	analyze
.	SENT	.
PCT	NP	PCT
measurements	NNS	measurement
of	IN	of
0.25	CD	@card@
ng/mL	NNS	<unknown>
and	CC	and
0.50	CD	@card@
ng/mL	NNS	<unknown>
were	VBD	be
used	VBN	use
to	TO	to
stratify	VB	stratify
patients	NNS	patient
into	IN	into
two	CD	two
mutually	RB	mutually
exclusive	JJ	exclusive
groups	NNS	group
Patients	NNS	patient
with	IN	with
PCT	NN	PCT
above	IN	above
0.25	CD	@card@
ng/mL	NNS	<unknown>
on	IN	on
admission	NN	admission
had	VBD	have
significantly	RB	significantly
elevated	VBN	elevate
APACHE	NN	apache
II	CD	@card@
scores	NNS	score
(	(	(
9	CD	@card@
vs.	IN	vs.
8	CD	@card@
;	:	;
P	NN	P
=	SYM	=
0.042	CD	@card@
)	)	)
and	CC	and
CRP	NP	<unknown>
levels	NNS	level
(	(	(
111	CD	@card@
mug/mL	NN	<unknown>
vs.	IN	vs.
79	CD	@card@
mug/mL	NN	<unknown>
;	:	;
P	NN	P
=	SYM	=
0.007	CD	@card@
)	)	)
.	SENT	.
A	DT	a
multivariable	JJ	multivariable
binary	JJ	binary
logistic	JJ	logistic
regression	NN	regression
model	NN	model
demonstrated	VBD	demonstrate
no	DT	no
relationship	NN	relationship
between	IN	between
PCT	NN	PCT
and	CC	and
mortality	NN	mortality
(	(	(
OR	CC	or
=	SYM	=
1.00	CD	@card@
;	:	;
95	CD	@card@
%	NN	%
Cl	NP	Cl
:	:	:
0.97	CD	@card@
to	TO	to
1.02	CD	@card@
;	:	;
P	NN	P
=	SYM	=
0.713	CD	@card@
)	)	)
.	SENT	.
Kaplan-Meier	NP	Kaplan-Meier
analysis	NN	analysis
revealed	VBD	reveal
no	DT	no
statistical	JJ	statistical
evidence	NN	evidence
of	IN	of
a	DT	a
difference	NN	difference
between	IN	between
PCT	NN	PCT
groups	NNS	group
and	CC	and
hospital	NN	hospital
length	NN	length
of	IN	of
stay	NN	stay
(	(	(
P	NN	P
=	SYM	=
0.144	CD	@card@
for	IN	for
0.25	CD	@card@
ng/mL	NNS	<unknown>
,	,	,
P	NN	P
=	SYM	=
0.368	CD	@card@
for	IN	for
0.50	CD	@card@
ng/mL	NNS	<unknown>
)	)	)
or	CC	or
intensive	JJ	intensive
care	NN	care
unit	NN	unit
length	NN	length
of	IN	of
stay	NN	stay
(	(	(
P	NN	P
=	SYM	=
0.986	CD	@card@
for	IN	for
0.25	CD	@card@
ng/mL	NNS	<unknown>
,	,	,
P	NN	P
=	SYM	=
0.771	CD	@card@
for	IN	for
0.50	CD	@card@
ng/mL	NNS	<unknown>
)	)	)
.	SENT	.
Elevated	JJ	elevated
PCT	NN	PCT
levels	NNS	level
were	VBD	be
associated	VBN	associate
with	IN	with
severity	NN	severity
of	IN	of
illness	NN	illness
but	CC	but
did	VBD	do
not	RB	not
correlate	VB	correlate
with	IN	with
in-hospital	JJ	in-hospital
mortality	NN	mortality
,	,	,
hospital	NN	hospital
length	NN	length
of	IN	of
stay	NN	stay
,	,	,
or	CC	or
ICU	NP	ICU
length	NN	length
of	IN	of
stay	NN	stay
.	SENT	.
32328576/	CD	@card@
Can	NN	can
early	JJ	early
and	CC	and
high	JJ	high
intravenous	JJ	intravenous
dose	NN	dose
of	IN	of
vitamin	NN	vitamin
C	NN	C
prevent	VB	prevent
and	CC	and
treat	VB	treat
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
?	SENT	?
34075622/	CD	@card@
Rapid	JJ	rapid
Transition	NN	transition
to	TO	to
Telehealth	NP	Telehealth
and	CC	and
the	DT	the
Digital	NP	Digital
Divide	NP	Divide
:	:	:
Implications	NNS	implication
for	IN	for
Primary	JJ	primary
Care	NP	Care
Access	NP	Access
and	CC	and
Equity	NP	Equity
in	IN	in
a	DT	a
Post-COVID	NP	<unknown>
Era	NP	Era
Telehealth	NP	Telehealth
has	VBZ	have
many	JJ	many
potential	JJ	potential
advantages	NNS	advantage
during	IN	during
an	DT	an
infectious	JJ	infectious
disease	NN	disease
outbreak	NN	outbreak
such	JJ	such
as	IN	as
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
,	,	,
and	CC	and
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
has	VBZ	have
accelerated	VBN	accelerate
the	DT	the
shift	NN	shift
to	TO	to
telehealth	NN	telehealth
as	IN	as
a	DT	a
prominent	JJ	prominent
care	NN	care
delivery	NN	delivery
mode	NN	mode
.	SENT	.
Not	RB	not
all	DT	all
health	NN	health
care	NN	care
providers	NNS	provider
and	CC	and
patients	NNS	patient
are	VBP	be
equally	RB	equally
ready	JJ	ready
to	TO	to
take	VB	take
part	NN	part
in	IN	in
the	DT	the
telehealth	NN	telehealth
revolution	NN	revolution
,	,	,
which	WDT	which
raises	VBZ	raise
concerns	NNS	concern
for	IN	for
health	NN	health
equity	NN	equity
during	IN	during
and	CC	and
after	IN	after
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
.	SENT	.
Without	IN	without
proactive	JJ	proactive
efforts	NNS	effort
to	TO	to
address	VB	address
both	DT	both
patient-	NN	<unknown>
and	CC	and
provider-related	JJ	provider-related
digital	JJ	digital
barriers	NNS	barrier
associated	VBN	associate
with	IN	with
socioeconomic	JJ	socioeconomic
status	NN	status
,	,	,
the	DT	the
wide-scale	JJ	wide-scale
implementation	NN	implementation
of	IN	of
telehealth	NN	telehealth
amid	IN	amid
COVID-19	NP	<unknown>
may	MD	may
reinforce	VB	reinforce
disparities	NNS	disparity
in	IN	in
health	NN	health
access	NN	access
in	IN	in
already	RB	already
marginalized	VBN	marginalize
and	CC	and
underserved	VBN	underserv
communities	NNS	community
.	SENT	.
To	TO	to
ensure	VB	ensure
greater	JJR	great
telehealth	NN	telehealth
equity	NN	equity
,	,	,
policy	NN	policy
changes	NNS	change
should	MD	should
address	VB	address
barriers	NNS	barrier
faced	VBN	face
overwhelmingly	RB	overwhelmingly
by	IN	by
marginalized	VBN	marginalize
patient	NN	patient
populations	NNS	population
and	CC	and
those	DT	those
who	WP	who
serve	VBP	serve
them	PP	them
.	SENT	.
The	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
has	VBZ	have
catalyzed	VBN	catalyze
fundamental	JJ	fundamental
shifts	NNS	shift
across	IN	across
the	DT	the
US	NP	US
health	NN	health
care	NN	care
delivery	NN	delivery
system	NN	system
,	,	,
including	VBG	include
a	DT	a
rapid	JJ	rapid
transition	NN	transition
to	TO	to
telehealth	NN	telehealth
.	SENT	.
Telehealth	NP	Telehealth
has	VBZ	have
many	JJ	many
potential	JJ	potential
advantages	NNS	advantage
,	,	,
including	VBG	include
maintaining	VBG	maintain
critical	JJ	critical
access	NN	access
to	TO	to
care	VB	care
while	IN	while
keeping	VBG	keep
both	DT	both
patients	NNS	patient
and	CC	and
providers	NNS	provider
safe	JJ	safe
from	IN	from
unnecessary	JJ	unnecessary
exposure	NN	exposure
to	TO	to
the	DT	the
coronavirus	NN	coronavirus
.	SENT	.
However	RB	however
,	,	,
not	RB	not
all	DT	all
health	NN	health
care	NN	care
providers	NNS	provider
and	CC	and
patients	NNS	patient
are	VBP	be
equally	RB	equally
ready	JJ	ready
to	TO	to
take	VB	take
part	NN	part
in	IN	in
this	DT	this
digital	JJ	digital
revolution	NN	revolution
,	,	,
which	WDT	which
raises	VBZ	raise
concerns	NNS	concern
for	IN	for
health	NN	health
equity	NN	equity
during	IN	during
and	CC	and
after	IN	after
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
.	SENT	.
The	DT	the
study	NN	study
analyzed	VBD	analyze
data	NNS	datum
about	IN	about
small	JJ	small
primary	JJ	primary
care	NN	care
practices	NNS	practice
'	POS	'
telehealth	NN	telehealth
use	NN	use
and	CC	and
barriers	NNS	barrier
to	TO	to
telehealth	NN	telehealth
use	NN	use
collected	VBN	collect
from	IN	from
rapid-response	NN	rapid-response
surveys	NNS	survey
administered	VBN	administer
by	IN	by
the	DT	the
New	NP	New
York	NP	York
City	NP	City
Department	NP	Department
of	IN	of
Health	NP	Health
and	CC	and
Mental	JJ	mental
Hygiene	NN	hygiene
's	POS	's
Bureau	NP	Bureau
of	IN	of
Equitable	NP	Equitable
Health	NP	Health
Systems	NPS	Systems
and	CC	and
New	NP	New
York	NP	York
University	NP	University
from	IN	from
mid-April	NP	mid-April
through	IN	through
mid-June	NP	mid-June
2020	CD	@card@
as	IN	as
part	NN	part
of	IN	of
the	DT	the
city	NN	city
's	POS	's
efforts	NNS	effort
to	TO	to
understand	VB	understand
how	WRB	how
primary	JJ	primary
care	NN	care
practices	NNS	practice
were	VBD	be
responding	VBG	respond
to	TO	to
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
following	VBG	follow
New	NP	New
York	NP	York
State	NP	State
's	POS	's
stay-at-home	JJ	stay-at-home
order	NN	order
on	IN	on
March	NP	March
22	CD	@card@
.	SENT	.
We	PP	we
focused	VBD	focus
on	IN	on
small	JJ	small
primary	JJ	primary
care	NN	care
practices	NNS	practice
because	IN	because
they	PP	they
represent	VBP	represent
40	CD	@card@
%	NN	%
of	IN	of
primary	JJ	primary
care	NN	care
providers	NNS	provider
and	CC	and
are	VBP	be
disproportionately	RB	disproportionately
located	VBN	locate
in	IN	in
low-income	JJ	low-income
,	,	,
minority	NN	minority
or	CC	or
immigrant	NN	immigrant
areas	NNS	area
that	WDT	that
were	VBD	be
more	JJR	more
severely	RB	severely
impacted	VBN	impact
by	IN	by
COVID-19	NP	<unknown>
.	SENT	.
To	TO	to
examine	VB	examine
whether	IN	whether
telehealth	NN	telehealth
use	NN	use
and	CC	and
barriers	NNS	barrier
differed	VBD	differ
based	VBN	base
on	IN	on
the	DT	the
socioeconomic	JJ	socioeconomic
characteristics	NNS	characteristic
of	IN	of
the	DT	the
communities	NNS	community
served	VBN	serve
by	IN	by
these	DT	these
practices	NNS	practice
,	,	,
we	PP	we
used	VBD	use
the	DT	the
Centers	NPS	Centers
for	IN	for
Disease	NP	Disease
Control	NP	Control
and	CC	and
Prevention	NN	prevention
Social	NP	Social
Vulnerability	NN	vulnerability
Index	NP	Index
(	(	(
SVI	NP	SVI
)	)	)
to	TO	to
stratify	VB	stratify
respondents	NNS	respondent
as	IN	as
being	VBG	be
in	IN	in
high-SVI	NN	<unknown>
or	CC	or
low-SVI	NN	<unknown>
areas	NNS	area
.	SENT	.
We	PP	we
then	RB	then
characterized	VBD	characterize
respondents	NNS	respondent
'	POS	'
telehealth	NN	telehealth
use	NN	use
and	CC	and
barriers	NNS	barrier
to	TO	to
adoption	NN	adoption
by	IN	by
using	VBG	use
means	NNS	mean
and	CC	and
proportions	NNS	proportion
with	IN	with
95	CD	@card@
%	NN	%
confidence	NN	confidence
intervals	NNS	interval
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
a	DT	a
primary	JJ	primary
analysis	NN	analysis
using	VBG	use
pooled	JJ	pooled
data	NNS	datum
across	IN	across
the	DT	the
five	CD	five
waves	NNS	wave
of	IN	of
the	DT	the
survey	NN	survey
,	,	,
we	PP	we
performed	VBD	perform
sensitivity	NN	sensitivity
analyses	NNS	analysis
using	VBG	use
data	NNS	datum
from	IN	from
respondents	NNS	respondent
who	WP	who
only	RB	only
took	VBD	take
one	CD	one
survey	NN	survey
,	,	,
first	JJ	first
wave	NN	wave
only	RB	only
,	,	,
and	CC	and
the	DT	the
last	JJ	last
two	CD	two
waves	NNS	wave
only	RB	only
.	SENT	.
While	IN	while
all	DT	all
providers	NNS	provider
rapidly	RB	rapidly
shifted	VBN	shift
to	TO	to
telehealth	NN	telehealth
,	,	,
there	EX	there
were	VBD	be
differences	NNS	difference
based	VBN	base
on	IN	on
community	NN	community
characteristics	NNS	characteristic
in	IN	in
both	CC	both
the	DT	the
primary	JJ	primary
mode	NN	mode
of	IN	of
telehealth	NN	telehealth
used	VBN	use
and	CC	and
the	DT	the
types	NNS	type
of	IN	of
barriers	NNS	barrier
experienced	VBN	experience
by	IN	by
providers	NNS	provider
.	SENT	.
Providers	NNS	provider
in	IN	in
high-SVI	NN	<unknown>
areas	NNS	area
were	VBD	be
almost	RB	almost
twice	RB	twice
as	RB	as
likely	JJ	likely
as	IN	as
providers	NNS	provider
in	IN	in
low-SVI	NN	<unknown>
areas	NNS	area
to	TO	to
use	VB	use
telephones	NNS	telephone
as	IN	as
their	PP$	their
primary	JJ	primary
telehealth	NN	telehealth
modality	NN	modality
(	(	(
41.7	CD	@card@
%	NN	%
vs	NP	vs
23.8	CD	@card@
%	NN	%
;	:	;
P	NN	P
&lt	NN	&lt
;	:	;
.001	LS	@card@
)	)	)
.	SENT	.
The	DT	the
opposite	NN	opposite
was	VBD	be
true	JJ	true
for	IN	for
video	NN	video
,	,	,
which	WDT	which
was	VBD	be
used	VBN	use
as	IN	as
the	DT	the
primary	JJ	primary
telehealth	NN	telehealth
modality	NN	modality
by	IN	by
18.7	CD	@card@
%	NN	%
of	IN	of
providers	NNS	provider
in	IN	in
high-SVI	NN	<unknown>
areas	NNS	area
and	CC	and
33.7	CD	@card@
%	NN	%
of	IN	of
providers	NNS	provider
in	IN	in
low-SVI	NN	<unknown>
areas	NNS	area
(	(	(
P	NN	P
&lt	NN	&lt
;	:	;
0.001	LS	@card@
)	)	)
.	SENT	.
Providers	NNS	provider
in	IN	in
high-SVI	NN	<unknown>
areas	NNS	area
also	RB	also
faced	VBD	face
more	JJR	more
patient-related	JJ	patient-related
barriers	NNS	barrier
and	CC	and
fewer	JJR	few
provider-related	JJ	provider-related
barriers	NNS	barrier
than	IN	than
those	DT	those
in	IN	in
low-SVI	NP	<unknown>
areas	NNS	area
.	SENT	.
Between	IN	between
April	NP	April
and	CC	and
June	NP	June
2020	CD	@card@
,	,	,
telehealth	NN	telehealth
became	VBD	become
a	DT	a
prominent	JJ	prominent
mode	NN	mode
of	IN	of
primary	JJ	primary
care	NN	care
delivery	NN	delivery
in	IN	in
New	NP	New
York	NP	York
City	NP	City
.	SENT	.
However	RB	however
,	,	,
the	DT	the
transition	NN	transition
to	TO	to
telehealth	NN	telehealth
did	VBD	do
not	RB	not
unfold	VB	unfold
in	IN	in
the	DT	the
same	JJ	same
manner	NN	manner
